Date,China,United States,Brazil,Belgium,France,Netherlands,Portugal,Spain,Sweden,Norway,Turkey,Argentina,Canada,Chile,Colombia,Mexico,Indonesia,Malaysia,South Korea,Taiwan,Thailand,India,Australia,New Zealand,Algeria,Egypt,Nigeria,South Africa,Czechia,Germany,Italy,Poland,Romania,United Kingdom,Kazakhstan,Russia,Ukraine,Uzbekistan,Venezuela,Japan
1993-11-25,1174.577,1926.552,159.98,48.377,218.012,67.391,17.391,92.155,47.0,21.747,62.374,47.422,219.942,16.989,25.867,127.561,114.472,29.446,117.426,55.062,52.363,381.578,91.189,14.933,26.711,40.324,78.021,94.317,48.57,341.585,145.709,102.236,58.127,199.685,72.62,859.95,230.764,46.617,38.564,433.26
1993-11-26,1174.727,1926.57,159.995,48.377,218.012,67.391,17.392,92.156,47.0,21.747,62.375,47.422,219.942,16.997,25.869,127.562,114.476,29.457,117.442,55.067,52.366,381.662,91.192,14.934,26.718,40.327,78.03,94.321,48.57,341.58,145.709,102.236,58.124,199.68,72.62,859.912,230.757,46.617,38.562,433.248
1993-11-27,1174.823,1926.582,160.027,48.377,218.013,67.391,17.392,92.157,47.0,21.747,62.386,47.423,219.942,16.997,25.87,127.563,114.488,29.458,117.449,55.072,52.366,381.711,91.195,14.934,26.722,40.337,78.034,94.327,48.569,341.58,145.707,102.234,58.122,199.675,72.62,859.908,230.749,46.616,38.561,433.237
1993-11-28,1175.228,1926.586,160.037,48.377,218.013,67.392,17.392,92.157,47.0,21.748,62.417,47.424,219.945,17.005,25.87,127.565,114.536,29.47,117.45,55.082,52.371,381.725,91.202,14.935,26.729,40.338,78.054,94.33,48.567,341.565,145.707,102.234,58.121,199.667,72.62,859.89,230.739,46.616,38.561,433.235
1993-11-29,1175.51,1926.598,160.117,48.377,218.013,67.392,17.392,92.158,47.0,21.748,62.425,47.425,219.958,17.017,25.872,127.565,114.553,29.476,117.451,55.099,52.373,381.786,91.205,14.935,26.732,40.341,78.063,94.332,48.565,341.558,145.707,102.233,58.119,199.658,72.619,859.88,230.738,46.616,38.56,433.231
1993-11-30,1175.573,1926.608,160.125,48.378,218.014,67.392,17.393,92.161,47.0,21.748,62.428,47.425,219.982,17.02,25.873,127.567,114.587,29.477,117.502,55.099,52.375,381.819,91.206,14.935,26.736,40.349,78.097,94.333,48.563,341.546,145.707,102.232,58.118,199.657,72.619,859.863,230.724,46.616,38.56,433.23
1993-12-01,1176.04,1926.61,160.128,48.379,218.014,67.393,17.393,92.162,47.0,21.749,62.445,47.426,219.984,17.022,25.874,127.572,114.607,29.492,117.558,55.105,52.38,381.856,91.209,14.938,26.737,40.357,78.109,94.333,48.56,341.545,145.707,102.231,58.116,199.64,72.619,859.856,230.705,46.616,38.559,433.229
1993-12-02,1176.139,1926.617,160.129,48.379,218.014,67.393,17.393,92.162,47.0,21.749,62.458,47.427,219.992,17.025,25.875,127.573,114.619,29.494,117.597,55.121,52.414,381.869,91.209,14.938,26.746,40.367,78.12,94.344,48.56,341.538,145.705,102.231,58.112,199.638,72.619,859.852,230.703,46.615,38.559,433.228
1993-12-03,1176.141,1926.632,160.137,48.38,218.015,67.393,17.393,92.163,47.0,21.749,62.462,47.431,220.009,17.026,25.875,127.575,114.629,29.498,117.644,55.125,52.419,381.875,91.212,14.938,26.747,40.37,78.127,94.351,48.559,341.535,145.704,102.231,58.112,199.636,72.619,859.84,230.69,46.615,38.558,433.228
1993-12-04,1176.25,1926.635,160.138,48.38,218.016,67.393,17.394,92.17,47.0,21.749,62.463,47.431,220.022,17.028,25.877,127.582,114.641,29.498,117.667,55.134,52.43,381.947,91.215,14.94,26.748,40.372,78.135,94.352,48.559,341.526,145.704,102.23,58.111,199.635,72.619,859.831,230.687,46.615,38.558,433.227
1993-12-05,1176.393,1926.65,160.141,48.38,218.016,67.393,17.394,92.176,47.0,21.749,62.466,47.441,220.027,17.028,25.878,127.584,114.678,29.501,117.671,55.138,52.462,381.957,91.24,14.941,26.749,40.375,78.14,94.352,48.558,341.518,145.703,102.23,58.11,199.63,72.619,859.817,230.632,46.615,38.556,433.227
1993-12-06,1176.835,1926.665,160.153,48.38,218.016,67.393,17.394,92.18,47.0,21.75,62.494,47.441,220.029,17.03,25.881,127.587,114.681,29.502,117.679,55.14,52.469,381.973,91.246,14.942,26.749,40.378,78.141,94.357,48.556,341.513,145.701,102.229,58.109,199.618,72.619,859.806,230.61,46.615,38.556,433.222
1993-12-07,1177.519,1926.677,160.158,48.38,218.019,67.394,17.394,92.18,47.0,21.75,62.497,47.444,220.036,17.03,25.881,127.59,114.712,29.505,117.72,55.145,52.472,382.002,91.249,14.943,26.75,40.383,78.158,94.359,48.554,341.508,145.701,102.229,58.103,199.612,72.619,859.806,230.61,46.614,38.555,433.219
1993-12-08,1177.574,1926.687,160.176,48.381,218.019,67.394,17.394,92.18,47.0,21.751,62.503,47.448,220.043,17.032,25.882,127.597,114.724,29.505,117.728,55.145,52.475,382.034,91.255,14.944,26.754,40.384,78.162,94.368,48.553,341.498,145.7,102.229,58.1,199.612,72.618,859.802,230.601,46.613,38.552,433.215
1993-12-09,1177.871,1926.692,160.187,48.382,218.019,67.394,17.395,92.18,47.0,21.755,62.508,47.45,220.056,17.033,25.884,127.599,114.727,29.51,117.729,55.145,52.477,382.053,91.255,14.944,26.755,40.397,78.175,94.372,48.551,341.488,145.7,102.227,58.099,199.607,72.618,859.765,230.596,46.613,38.551,433.214
1993-12-10,1178.078,1926.701,160.212,48.382,218.02,67.394,17.395,92.181,47.0,21.755,62.513,47.455,220.056,17.033,25.884,127.6,114.734,29.515,117.732,55.146,52.486,382.085,91.256,14.944,26.761,40.411,78.176,94.373,48.551,341.486,145.7,102.227,58.098,199.604,72.618,859.757,230.574,46.613,38.551,433.213
1993-12-11,1178.085,1926.71,160.232,48.382,218.021,67.394,17.395,92.185,47.0,21.756,62.519,47.457,220.063,17.035,25.884,127.602,114.742,29.518,117.764,55.15,52.496,382.14,91.257,14.945,26.763,40.429,78.19,94.373,48.55,341.484,145.698,102.227,58.098,199.602,72.617,859.748,230.572,46.613,38.548,433.212
1993-12-12,1178.134,1926.727,160.24,48.383,218.022,67.395,17.395,92.187,47.0,21.756,62.524,47.458,220.077,17.037,25.885,127.604,114.754,29.52,117.77,55.15,52.502,382.153,91.266,14.945,26.766,40.43,78.204,94.376,48.549,341.48,145.698,102.227,58.095,199.599,72.617,859.723,230.567,46.612,38.548,433.209
1993-12-13,1178.147,1926.759,160.297,48.383,218.022,67.395,17.396,92.187,47.0,21.756,62.525,47.458,220.082,17.04,25.885,127.609,114.768,29.521,117.772,55.15,52.504,382.179,91.267,14.945,26.77,40.435,78.206,94.38,48.549,341.466,145.697,102.227,58.092,199.599,72.617,859.723,230.54,46.612,38.546,433.205
1993-12-14,1178.569,1926.766,160.297,48.384,218.022,67.395,17.396,92.192,47.0,21.757,62.525,47.459,220.091,17.043,25.886,127.612,114.774,29.523,117.792,55.155,52.506,382.227,91.267,14.945,26.771,40.436,78.209,94.384,48.548,341.455,145.695,102.226,58.088,199.595,72.616,859.703,230.495,46.612,38.545,433.2
1993-12-15,1178.612,1926.768,160.308,48.384,218.022,67.395,17.396,92.192,47.0,21.757,62.529,47.46,220.095,17.045,25.888,127.613,114.82,29.523,117.811,55.164,52.509,382.232,91.267,14.946,26.777,40.438,78.21,94.384,48.547,341.454,145.695,102.226,58.086,199.59,72.616,859.697,230.471,46.612,38.541,433.199
1993-12-16,1178.678,1926.78,160.308,48.384,218.022,67.395,17.396,92.193,47.0,21.758,62.562,47.46,220.099,17.053,25.889,127.613,114.822,29.524,117.819,55.166,52.517,382.42,91.271,14.946,26.781,40.439,78.213,94.387,48.546,341.452,145.694,102.225,58.08,199.589,72.616,859.69,230.467,46.612,38.541,433.197
1993-12-17,1179.438,1926.796,160.313,48.384,218.023,67.396,17.396,92.195,47.0,21.758,62.574,47.464,220.102,17.056,25.889,127.615,114.829,29.525,117.826,55.177,52.525,382.516,91.273,14.948,26.784,40.441,78.215,94.388,48.546,341.45,145.691,102.225,58.077,199.572,72.616,859.677,230.456,46.612,38.54,433.197
1993-12-18,1179.715,1926.798,160.318,48.384,218.023,67.396,17.396,92.195,47.0,21.759,62.576,47.468,220.104,17.062,25.89,127.619,114.831,29.525,117.833,55.184,52.529,382.638,91.276,14.949,26.784,40.447,78.216,94.389,48.545,341.447,145.691,102.225,58.075,199.571,72.616,859.671,230.441,46.611,38.54,433.184
1993-12-19,1179.745,1926.799,160.321,48.384,218.025,67.396,17.397,92.197,47.0,21.759,62.579,47.471,220.105,17.065,25.89,127.62,114.832,29.55,117.834,55.193,52.53,382.696,91.278,14.949,26.787,40.46,78.226,94.39,48.545,341.439,145.691,102.224,58.074,199.563,72.616,859.663,230.43,46.611,38.539,433.182
1993-12-20,1180.046,1926.799,160.322,48.385,218.025,67.397,17.397,92.197,47.0,21.76,62.588,47.472,220.107,17.067,25.891,127.626,114.88,29.552,117.86,55.201,52.537,382.745,91.281,14.949,26.788,40.469,78.241,94.391,48.543,341.433,145.691,102.224,58.074,199.562,72.616,859.654,230.426,46.611,38.539,433.179
1993-12-21,1180.291,1926.8,160.391,48.385,218.025,67.397,17.397,92.199,47.0,21.76,62.605,47.472,220.115,17.069,25.891,127.629,114.885,29.562,117.921,55.202,52.539,382.81,91.283,14.949,26.789,40.472,78.245,94.394,48.543,341.431,145.688,102.223,58.071,199.555,72.616,859.642,230.413,46.611,38.537,433.175
1993-12-22,1180.698,1926.803,160.395,48.385,218.026,67.397,17.397,92.199,47.0,21.762,62.613,47.473,220.117,17.069,25.893,127.633,114.898,29.562,117.927,55.21,52.557,382.837,91.285,14.95,26.789,40.482,78.246,94.397,48.542,341.428,145.684,102.223,58.07,199.539,72.615,859.623,230.407,46.61,38.536,433.17
1993-12-23,1180.781,1926.841,160.396,48.385,218.026,67.398,17.398,92.2,47.0,21.762,62.632,47.473,220.124,17.07,25.893,127.633,114.914,29.569,117.981,55.22,52.557,382.87,91.3,14.951,26.791,40.488,78.26,94.398,48.54,341.422,145.683,102.222,58.069,199.538,72.615,859.611,230.393,46.61,38.531,433.16
1993-12-24,1181.22,1926.856,160.408,48.385,218.026,67.398,17.399,92.203,47.0,21.763,62.652,47.473,220.124,17.075,25.896,127.637,114.92,29.587,117.992,55.223,52.558,382.898,91.305,14.951,26.793,40.492,78.264,94.407,48.539,341.416,145.682,102.222,58.066,199.534,72.615,859.61,230.349,46.61,38.53,433.157
1993-12-25,1181.258,1926.87,160.415,48.386,218.027,67.398,17.399,92.204,47.0,21.763,62.656,47.473,220.126,17.076,25.896,127.639,114.928,29.591,117.995,55.224,52.567,383.175,91.307,14.951,26.797,40.495,78.272,94.408,48.536,341.377,145.681,102.221,58.058,199.527,72.615,859.608,230.348,46.61,38.53,433.156
1993-12-26,1181.508,1926.872,160.428,48.386,218.027,67.398,17.399,92.204,47.0,21.763,62.666,47.479,220.131,17.088,25.898,127.646,114.94,29.596,118.008,55.225,52.588,383.247,91.309,14.953,26.801,40.495,78.272,94.409,48.536,341.372,145.681,102.221,58.057,199.524,72.614,859.597,230.33,46.61,38.53,433.153
1993-12-27,1181.524,1926.886,160.437,48.386,218.027,67.399,17.399,92.204,47.0,21.765,62.682,47.482,220.14,17.089,25.9,127.652,114.958,29.603,118.044,55.226,52.592,383.376,91.314,14.953,26.803,40.502,78.312,94.411,48.535,341.369,145.679,102.219,58.057,199.524,72.614,859.582,230.32,46.609,38.529,433.131
1993-12-28,1181.767,1926.9,160.455,48.387,218.028,67.399,17.4,92.205,47.0,21.766,62.687,47.484,220.141,17.089,25.901,127.652,114.97,29.608,118.066,55.228,52.596,383.381,91.323,14.954,26.807,40.503,78.33,94.412,48.533,341.366,145.679,102.219,58.057,199.509,72.614,859.575,230.31,46.609,38.528,433.131
1993-12-29,1181.769,1926.905,160.485,48.387,218.028,67.399,17.4,92.206,47.0,21.766,62.688,47.487,220.143,17.09,25.902,127.655,114.977,29.62,118.14,55.228,52.606,383.407,91.323,14.954,26.813,40.51,78.331,94.416,48.532,341.365,145.679,102.219,58.055,199.508,72.614,859.569,230.292,46.609,38.528,433.129
1993-12-30,1182.111,1926.923,160.486,48.387,218.029,67.399,17.4,92.208,47.0,21.766,62.688,47.491,220.144,17.09,25.903,127.66,114.985,29.624,118.146,55.236,52.608,383.478,91.338,14.955,26.814,40.511,78.353,94.417,48.532,341.362,145.678,102.219,58.055,199.505,72.614,859.559,230.249,46.609,38.527,433.127
1993-12-31,1182.145,1926.933,160.488,48.387,218.029,67.399,17.4,92.209,47.0,21.767,62.725,47.506,220.145,17.09,25.905,127.661,114.99,29.627,118.146,55.237,52.612,383.479,91.34,14.955,26.814,40.52,78.353,94.417,48.531,341.36,145.678,102.218,58.053,199.503,72.614,859.552,230.232,46.609,38.524,433.124
1994-01-01,1182.241,1926.935,160.509,48.388,218.03,67.399,17.4,92.211,47.0,21.767,62.725,47.512,220.154,17.092,25.905,127.662,114.999,29.63,118.165,55.24,52.614,383.536,91.342,14.956,26.817,40.523,78.357,94.418,48.531,341.356,145.677,102.218,58.05,199.496,72.614,859.53,230.221,46.608,38.524,433.12
1994-01-02,1182.376,1926.95,160.524,48.388,218.03,67.4,17.401,92.212,47.0,21.767,62.742,47.518,220.157,17.093,25.906,127.663,115.003,29.636,118.174,55.245,52.618,383.719,91.343,14.958,26.824,40.529,78.358,94.423,48.529,341.35,145.676,102.218,58.05,199.493,72.613,859.53,230.201,46.608,38.523,433.12
1994-01-03,1182.419,1926.984,160.531,48.388,218.031,67.4,17.401,92.213,47.0,21.767,62.742,47.52,220.165,17.096,25.907,127.667,115.017,29.638,118.261,55.247,52.634,383.723,91.352,14.958,26.826,40.531,78.361,94.425,48.527,341.339,145.676,102.217,58.048,199.49,72.613,859.524,230.188,46.607,38.522,433.116
1994-01-04,1182.618,1926.987,160.535,48.388,218.031,67.4,17.401,92.215,47.0,21.768,62.744,47.527,220.166,17.097,25.908,127.667,115.036,29.642,118.261,55.25,52.639,383.744,91.359,14.958,26.826,40.532,78.366,94.428,48.527,341.319,145.675,102.217,58.048,199.483,72.613,859.484,230.181,46.607,38.522,433.113
1994-01-05,1182.765,1926.993,160.546,48.388,218.031,67.4,17.401,92.215,47.0,21.768,62.749,47.529,220.168,17.099,25.909,127.668,115.076,29.649,118.309,55.258,52.644,383.777,91.369,14.959,26.835,40.534,78.367,94.429,48.526,341.316,145.675,102.216,58.045,199.483,72.612,859.459,230.141,46.606,38.521,433.112
1994-01-06,1183.096,1926.994,160.589,48.389,218.032,67.4,17.401,92.216,47.0,21.768,62.752,47.536,220.171,17.099,25.91,127.671,115.08,29.654,118.311,55.269,52.645,383.961,91.37,14.959,26.838,40.537,78.376,94.432,48.526,341.299,145.674,102.215,58.041,199.471,72.612,859.425,230.135,46.606,38.52,433.109
1994-01-07,1183.496,1927.007,160.632,48.389,218.034,67.4,17.402,92.223,47.0,21.768,62.756,47.538,220.179,17.101,25.913,127.672,115.108,29.656,118.313,55.27,52.646,383.974,91.371,14.96,26.846,40.537,78.377,94.434,48.525,341.281,145.674,102.214,58.04,199.464,72.612,859.412,230.132,46.606,38.52,433.107
1994-01-08,1183.499,1927.018,160.648,48.389,218.035,67.401,17.402,92.224,47.0,21.769,62.765,47.545,220.182,17.101,25.914,127.674,115.11,29.66,118.332,55.273,52.649,384.043,91.373,14.96,26.851,40.538,78.378,94.435,48.525,341.277,145.673,102.214,58.038,199.46,72.612,859.411,230.131,46.606,38.52,433.104
1994-01-09,1183.565,1927.045,160.652,48.389,218.036,67.401,17.403,92.226,47.0,21.769,62.766,47.547,220.182,17.104,25.914,127.675,115.124,29.661,118.346,55.273,52.652,384.048,91.374,14.96,26.854,40.54,78.381,94.438,48.524,341.273,145.672,102.214,58.036,199.454,72.611,859.394,230.128,46.606,38.519,433.098
1994-01-10,1183.908,1927.049,160.672,48.389,218.036,67.401,17.404,92.227,47.0,21.769,62.769,47.553,220.185,17.106,25.915,127.678,115.135,29.664,118.373,55.28,52.663,384.052,91.382,14.961,26.86,40.541,78.382,94.44,48.522,341.272,145.671,102.213,58.032,199.451,72.611,859.391,230.121,46.606,38.518,433.097
1994-01-11,1184.042,1927.071,160.694,48.389,218.036,67.401,17.404,92.233,47.0,21.77,62.782,47.554,220.194,17.107,25.915,127.682,115.142,29.671,118.376,55.282,52.674,384.082,91.383,14.961,26.864,40.547,78.383,94.448,48.521,341.269,145.671,102.213,58.031,199.446,72.611,859.39,230.114,46.606,38.518,433.095
1994-01-12,1184.252,1927.072,160.698,48.39,218.037,67.401,17.404,92.234,47.0,21.771,62.786,47.554,220.206,17.11,25.916,127.685,115.147,29.676,118.387,55.289,52.678,384.143,91.399,14.961,26.864,40.548,78.394,94.449,48.52,341.25,145.669,102.212,58.03,199.438,72.611,859.386,230.113,46.605,38.517,433.088
1994-01-13,1184.575,1927.075,160.7,48.391,218.038,67.402,17.404,92.236,47.0,21.772,62.793,47.557,220.211,17.115,25.916,127.687,115.152,29.677,118.426,55.292,52.688,384.173,91.404,14.964,26.866,40.558,78.401,94.45,48.519,341.247,145.667,102.21,58.028,199.436,72.61,859.37,230.091,46.605,38.515,433.084
1994-01-14,1184.748,1927.079,160.701,48.391,218.038,67.402,17.404,92.236,47.0,21.772,62.802,47.558,220.225,17.119,25.917,127.688,115.163,29.678,118.436,55.295,52.745,384.388,91.404,14.965,26.884,40.559,78.404,94.45,48.518,341.247,145.665,102.21,58.021,199.433,72.61,859.315,230.042,46.604,38.515,433.083
1994-01-15,1184.997,1927.1,160.727,48.391,218.039,67.402,17.405,92.242,47.0,21.774,62.806,47.56,220.226,17.121,25.917,127.691,115.166,29.682,118.47,55.299,52.763,384.391,91.409,14.966,26.886,40.564,78.407,94.452,48.518,341.244,145.665,102.209,58.019,199.431,72.61,859.309,230.024,46.604,38.515,433.078
1994-01-16,1185.096,1927.107,160.736,48.391,218.039,67.402,17.406,92.243,47.0,21.774,62.808,47.561,220.227,17.123,25.919,127.697,115.181,29.691,118.471,55.301,52.77,384.44,91.411,14.967,26.887,40.569,78.414,94.454,48.516,341.24,145.664,102.209,58.018,199.431,72.609,859.299,230.024,46.604,38.513,433.071
1994-01-17,1185.123,1927.112,160.741,48.391,218.039,67.403,17.406,92.244,47.0,21.775,62.819,47.569,220.233,17.139,25.921,127.698,115.181,29.698,118.49,55.311,52.771,384.474,91.415,14.967,26.891,40.573,78.45,94.456,48.515,341.239,145.663,102.209,58.017,199.431,72.608,859.293,230.02,46.603,38.512,433.065
1994-01-18,1185.167,1927.112,160.76,48.392,218.04,67.403,17.406,92.244,47.0,21.775,62.823,47.577,220.235,17.14,25.922,127.701,115.184,29.703,118.501,55.315,52.779,384.51,91.416,14.967,26.892,40.578,78.453,94.46,48.514,341.236,145.663,102.208,58.017,199.426,72.608,859.235,230.015,46.603,38.512,433.042
1994-01-19,1185.828,1927.12,160.773,48.392,218.041,67.403,17.407,92.246,47.0,21.775,62.828,47.577,220.239,17.142,25.924,127.703,115.19,29.705,118.505,55.328,52.784,384.521,91.417,14.968,26.894,40.582,78.455,94.46,48.513,341.226,145.662,102.208,58.016,199.426,72.608,859.23,229.963,46.602,38.511,433.042
1994-01-20,1185.887,1927.132,160.787,48.392,218.042,67.403,17.407,92.247,47.0,21.776,62.834,47.583,220.248,17.143,25.924,127.705,115.192,29.722,118.521,55.332,52.785,384.562,91.419,14.968,26.898,40.589,78.46,94.461,48.513,341.223,145.662,102.208,58.016,199.426,72.608,859.226,229.958,46.601,38.51,433.038
1994-01-21,1186.873,1927.163,160.787,48.392,218.043,67.403,17.407,92.25,47.0,21.776,62.849,47.583,220.249,17.146,25.925,127.71,115.193,29.726,118.534,55.335,52.794,384.575,91.426,14.97,26.9,40.599,78.468,94.463,48.512,341.212,145.661,102.208,58.016,199.419,72.608,859.202,229.943,46.601,38.51,433.031
1994-01-22,1186.911,1927.171,160.836,48.393,218.043,67.404,17.407,92.25,47.0,21.776,62.85,47.585,220.251,17.149,25.925,127.71,115.206,29.743,118.563,55.336,52.797,384.6,91.431,14.97,26.902,40.601,78.469,94.467,48.512,341.207,145.658,102.207,58.011,199.417,72.608,859.198,229.929,46.601,38.509,433.029
1994-01-23,1187.089,1927.174,160.844,48.393,218.043,67.404,17.407,92.25,47.0,21.776,62.852,47.586,220.255,17.168,25.926,127.711,115.254,29.759,118.565,55.34,52.808,384.667,91.432,14.971,26.909,40.601,78.472,94.467,48.511,341.198,145.657,102.207,58.01,199.414,72.607,859.187,229.921,46.601,38.509,433.029
1994-01-24,1187.236,1927.179,160.881,48.393,218.043,67.404,17.407,92.253,47.0,21.776,62.855,47.587,220.263,17.169,25.93,127.711,115.259,29.761,118.613,55.357,52.809,384.745,91.434,14.972,26.909,40.604,78.476,94.468,48.511,341.195,145.657,102.205,58.004,199.41,72.607,859.187,229.921,46.601,38.509,433.026
1994-01-25,1187.245,1927.19,160.887,48.394,218.045,67.404,17.408,92.254,47.0,21.777,62.859,47.587,220.264,17.171,25.93,127.716,115.267,29.768,118.633,55.358,52.821,384.764,91.438,14.973,26.911,40.619,78.504,94.47,48.509,341.18,145.656,102.205,58.003,199.4,72.606,859.181,229.919,46.601,38.509,433.014
1994-01-26,1187.271,1927.195,160.898,48.394,218.045,67.404,17.408,92.256,47.0,21.778,62.868,47.589,220.267,17.172,25.931,127.72,115.274,29.769,118.637,55.362,52.833,384.775,91.439,14.974,26.924,40.631,78.506,94.474,48.508,341.175,145.656,102.204,58.001,199.397,72.605,859.165,229.906,46.601,38.508,433.002
1994-01-27,1187.598,1927.198,160.941,48.394,218.047,67.404,17.408,92.256,47.0,21.778,62.878,47.595,220.276,17.175,25.933,127.725,115.274,29.769,118.65,55.362,52.838,384.842,91.441,14.974,26.925,40.637,78.518,94.476,48.508,341.172,145.656,102.204,58.0,199.386,72.605,859.157,229.904,46.601,38.507,432.989
1994-01-28,1188.024,1927.202,160.945,48.394,218.049,67.404,17.408,92.259,47.0,21.778,62.882,47.599,220.28,17.176,25.934,127.726,115.291,29.778,118.656,55.371,52.842,384.878,91.441,14.974,26.94,40.657,78.524,94.476,48.508,341.168,145.654,102.203,57.998,199.384,72.604,859.102,229.868,46.6,38.507,432.988
1994-01-29,1188.137,1927.205,160.961,48.395,218.05,67.405,17.408,92.259,47.0,21.779,62.885,47.599,220.281,17.181,25.934,127.729,115.295,29.779,118.738,55.384,52.842,384.88,91.447,14.974,26.945,40.665,78.537,94.478,48.507,341.161,145.653,102.202,57.995,199.371,72.604,859.06,229.863,46.6,38.506,432.987
1994-01-30,1188.717,1927.217,160.969,48.396,218.05,67.405,17.409,92.262,47.0,21.779,62.903,47.602,220.284,17.181,25.934,127.731,115.301,29.783,118.742,55.386,52.849,384.945,91.449,14.975,26.949,40.68,78.553,94.485,48.504,341.155,145.653,102.201,57.991,199.358,72.604,859.058,229.845,46.6,38.506,432.983
1994-01-31,1188.901,1927.231,160.983,48.396,218.05,67.406,17.409,92.262,47.0,21.78,62.904,47.602,220.285,17.183,25.935,127.736,115.31,29.798,118.798,55.395,52.855,384.979,91.452,14.975,26.952,40.684,78.554,94.502,48.504,341.153,145.653,102.201,57.991,199.355,72.603,859.053,229.827,46.6,38.506,432.982
