Date,China,United States,Brazil,Belgium,France,Netherlands,Portugal,Spain,Sweden,Norway,Turkey,Argentina,Canada,Chile,Colombia,Mexico,Indonesia,Malaysia,South Korea,Taiwan,Thailand,India,Australia,New Zealand,Algeria,Egypt,Nigeria,South Africa,Czechia,Germany,Italy,Poland,Romania,United Kingdom,Kazakhstan,Russia,Ukraine,Uzbekistan,Venezuela,Japan,Iran,Kuwait,Saudi Arabia,United Arab Emirates
1999-01-08,1587.326,1948.708,183.035,48.881,219.298,67.859,17.872,94.966,47.0,22.714,77.31,52.012,231.432,20.876,28.304,132.067,136.163,40.719,149.089,64.433,66.5,481.994,97.759,16.077,32.902,49.793,93.568,99.755,46.82,328.6,144.072,101.312,53.37,190.8,72.161,836.634,203.193,46.12,36.813,424.504,126.989,17.259,101.843,37.894
1999-01-09,1587.598,1948.725,183.047,48.881,219.299,67.859,17.872,94.967,47.0,22.716,77.311,52.013,231.44,20.876,28.307,132.067,136.168,40.722,149.092,64.44,66.509,482.078,97.762,16.078,32.902,49.794,93.578,99.762,46.82,328.599,144.071,101.312,53.367,190.79,72.16,836.632,203.158,46.119,36.813,424.501,127.014,17.263,101.844,37.901
1999-01-10,1588.091,1948.725,183.052,48.882,219.299,67.86,17.872,94.968,47.0,22.717,77.312,52.014,231.442,20.883,28.308,132.073,136.178,40.726,149.126,64.441,66.515,482.099,97.762,16.078,32.91,49.795,93.589,99.766,46.817,328.589,144.07,101.311,53.366,190.788,72.16,836.628,203.151,46.119,36.813,424.497,127.029,17.265,101.849,37.909
1999-01-11,1588.266,1948.729,183.06,48.882,219.3,67.86,17.872,94.97,47.0,22.717,77.316,52.014,231.457,20.887,28.308,132.074,136.179,40.73,149.127,64.443,66.515,482.126,97.763,16.079,32.911,49.799,93.59,99.767,46.816,328.585,144.069,101.311,53.361,190.786,72.16,836.621,203.141,46.119,36.811,424.497,127.03,17.27,101.856,37.91
1999-01-12,1588.314,1948.746,183.064,48.883,219.3,67.861,17.872,94.97,47.0,22.717,77.324,52.016,231.468,20.888,28.308,132.075,136.2,40.734,149.145,64.451,66.529,482.347,97.766,16.08,32.911,49.805,93.591,99.768,46.816,328.583,144.069,101.311,53.36,190.781,72.159,836.589,203.123,46.118,36.811,424.486,127.039,17.27,101.879,37.91
1999-01-13,1588.515,1948.759,183.074,48.883,219.301,67.861,17.873,94.971,47.0,22.72,77.33,52.018,231.472,20.892,28.309,132.082,136.256,40.749,149.148,64.453,66.545,482.458,97.766,16.08,32.921,49.808,93.616,99.768,46.812,328.579,144.068,101.31,53.358,190.781,72.159,836.576,203.12,46.118,36.81,424.474,127.04,17.273,101.88,37.915
1999-01-14,1588.864,1948.775,183.098,48.883,219.302,67.861,17.873,94.971,47.0,22.72,77.33,52.02,231.476,20.893,28.309,132.086,136.262,40.749,149.169,64.453,66.553,482.637,97.768,16.08,32.926,49.809,93.629,99.769,46.811,328.579,144.068,101.309,53.356,190.752,72.159,836.576,203.106,46.118,36.809,424.458,127.062,17.275,101.905,37.922
1999-01-15,1588.947,1948.784,183.098,48.883,219.303,67.861,17.874,94.978,47.0,22.721,77.334,52.023,231.478,20.894,28.31,132.087,136.277,40.758,149.179,64.455,66.574,482.637,97.769,16.08,32.927,49.819,93.631,99.77,46.811,328.572,144.066,101.309,53.356,190.751,72.158,836.559,203.091,46.117,36.808,424.452,127.077,17.275,101.912,37.924
1999-01-16,1589.502,1948.793,183.102,48.883,219.303,67.861,17.874,94.979,47.0,22.722,77.336,52.029,231.48,20.895,28.312,132.09,136.31,40.758,149.209,64.455,66.585,482.653,97.771,16.081,32.929,49.823,93.649,99.77,46.811,328.568,144.064,101.309,53.356,190.749,72.158,836.558,203.08,46.117,36.808,424.446,127.146,17.284,101.915,37.926
1999-01-17,1590.017,1948.797,183.136,48.883,219.308,67.862,17.874,94.982,47.0,22.723,77.337,52.03,231.485,20.896,28.314,132.09,136.311,40.763,149.24,64.46,66.593,482.657,97.781,16.081,32.93,49.841,93.655,99.773,46.81,328.563,144.064,101.307,53.352,190.747,72.158,836.557,203.078,46.116,36.807,424.445,127.171,17.286,101.916,37.926
1999-01-18,1590.272,1948.801,183.136,48.883,219.308,67.863,17.875,94.993,47.0,22.724,77.356,52.031,231.485,20.9,28.314,132.091,136.347,40.765,149.315,64.465,66.611,482.659,97.782,16.082,32.934,49.845,93.659,99.786,46.809,328.562,144.063,101.307,53.352,190.744,72.158,836.545,203.07,46.116,36.806,424.442,127.243,17.288,101.935,37.927
1999-01-19,1590.283,1948.803,183.148,48.884,219.308,67.863,17.875,94.996,47.0,22.724,77.367,52.032,231.486,20.9,28.314,132.091,136.376,40.769,149.315,64.48,66.62,482.707,97.783,16.083,32.935,49.847,93.659,99.789,46.805,328.557,144.063,101.307,53.351,190.742,72.158,836.521,203.055,46.116,36.805,424.439,127.278,17.288,101.939,37.931
1999-01-20,1590.317,1948.805,183.161,48.884,219.309,67.864,17.875,94.998,47.0,22.725,77.369,52.033,231.488,20.901,28.315,132.092,136.417,40.772,149.329,64.483,66.625,482.713,97.788,16.083,32.937,49.855,93.666,99.79,46.804,328.554,144.062,101.307,53.35,190.733,72.158,836.514,203.041,46.115,36.804,424.437,127.302,17.291,101.949,37.937
1999-01-21,1590.749,1948.83,183.175,48.884,219.31,67.864,17.875,95.002,47.0,22.726,77.37,52.033,231.494,20.902,28.321,132.092,136.44,40.776,149.357,64.485,66.625,482.753,97.807,16.085,32.937,49.855,93.666,99.794,46.804,328.542,144.061,101.305,53.348,190.731,72.157,836.505,203.032,46.115,36.802,424.436,127.322,17.295,101.95,37.938
1999-01-22,1590.986,1948.832,183.177,48.885,219.31,67.865,17.875,95.005,47.0,22.728,77.377,52.035,231.495,20.903,28.321,132.095,136.456,40.778,149.362,64.494,66.625,482.828,97.814,16.086,32.939,49.864,93.675,99.798,46.803,328.531,144.061,101.305,53.347,190.718,72.157,836.495,203.03,46.114,36.802,424.418,127.358,17.297,101.95,37.943
1999-01-23,1591.003,1948.835,183.19,48.885,219.311,67.865,17.876,95.006,47.0,22.73,77.378,52.035,231.496,20.904,28.325,132.095,136.456,40.779,149.375,64.495,66.629,482.83,97.82,16.086,32.945,49.866,93.68,99.8,46.803,328.525,144.06,101.305,53.346,190.707,72.157,836.493,203.024,46.114,36.801,424.415,127.358,17.299,101.96,37.95
1999-01-24,1591.101,1948.841,183.191,48.885,219.312,67.865,17.876,95.011,47.0,22.73,77.386,52.036,231.499,20.907,28.329,132.096,136.492,40.781,149.388,64.498,66.629,483.008,97.824,16.087,32.945,49.867,93.712,99.804,46.803,328.517,144.058,101.305,53.345,190.704,72.157,836.489,202.995,46.114,36.801,424.414,127.362,17.301,101.975,37.953
1999-01-25,1591.379,1948.845,183.198,48.885,219.312,67.865,17.876,95.012,47.0,22.73,77.405,52.042,231.5,20.911,28.332,132.098,136.507,40.786,149.397,64.506,66.63,483.016,97.827,16.089,32.946,49.877,93.722,99.807,46.802,328.511,144.056,101.304,53.338,190.701,72.156,836.462,202.974,46.114,36.797,424.401,127.41,17.301,102.001,37.961
1999-01-26,1591.944,1948.845,183.2,48.886,219.312,67.865,17.876,95.012,47.0,22.73,77.406,52.045,231.5,20.915,28.336,132.099,136.566,40.788,149.402,64.51,66.632,483.14,97.829,16.09,32.948,49.884,93.734,99.808,46.8,328.509,144.055,101.304,53.335,190.695,72.156,836.454,202.96,46.114,36.797,424.399,127.465,17.303,102.003,37.965
1999-01-27,1592.023,1948.863,183.206,48.886,219.312,67.866,17.876,95.016,47.0,22.731,77.409,52.048,231.509,20.916,28.337,132.101,136.566,40.789,149.413,64.513,66.637,483.167,97.829,16.09,32.95,49.886,93.742,99.811,46.799,328.503,144.055,101.304,53.334,190.679,72.156,836.438,202.933,46.113,36.796,424.397,127.473,17.305,102.005,37.972
1999-01-28,1592.079,1948.864,183.21,48.886,219.314,67.866,17.876,95.016,47.0,22.732,77.424,52.049,231.51,20.917,28.339,132.104,136.58,40.794,149.445,64.527,66.64,483.174,97.835,16.09,32.961,49.89,93.76,99.816,46.798,328.498,144.055,101.303,53.334,190.676,72.156,836.428,202.865,46.113,36.796,424.396,127.475,17.308,102.007,37.973
1999-01-29,1592.279,1948.873,183.211,48.886,219.314,67.866,17.876,95.018,47.0,22.732,77.463,52.055,231.511,20.918,28.339,132.109,136.621,40.808,149.451,64.53,66.641,483.197,97.839,16.091,32.966,49.891,93.768,99.818,46.797,328.476,144.055,101.302,53.33,190.671,72.156,836.425,202.86,46.113,36.795,424.388,127.478,17.31,102.043,37.976
1999-01-30,1592.339,1948.896,183.235,48.886,219.314,67.866,17.877,95.018,47.0,22.732,77.47,52.056,231.516,20.919,28.342,132.109,136.624,40.826,149.462,64.534,66.642,483.292,97.846,16.091,32.967,49.891,93.775,99.819,46.794,328.464,144.055,101.299,53.327,190.667,72.155,836.37,202.856,46.113,36.794,424.37,127.486,17.31,102.12,37.979
1999-01-31,1592.588,1948.902,183.238,48.887,219.315,67.866,17.877,95.018,47.0,22.733,77.487,52.056,231.517,20.923,28.343,132.119,136.639,40.826,149.484,64.537,66.646,483.308,97.848,16.094,32.968,49.898,93.777,99.82,46.793,328.45,144.054,101.298,53.326,190.66,72.155,836.33,202.851,46.113,36.793,424.367,127.492,17.314,102.136,37.979
1999-02-01,1592.643,1948.912,183.263,48.887,219.315,67.867,17.877,95.019,47.0,22.733,77.488,52.065,231.519,20.926,28.343,132.123,136.641,40.837,149.552,64.541,66.653,483.321,97.855,16.094,32.97,49.904,93.778,99.821,46.792,328.443,144.052,101.298,53.324,190.657,72.155,836.329,202.844,46.113,36.792,424.365,127.498,17.318,102.141,37.992
1999-02-02,1593.024,1948.944,183.264,48.887,219.316,67.867,17.877,95.02,47.0,22.733,77.532,52.065,231.521,20.928,28.348,132.125,136.645,40.843,149.571,64.542,66.659,483.361,97.857,16.094,32.972,49.906,93.793,99.823,46.791,328.438,144.049,101.298,53.322,190.654,72.155,836.329,202.834,46.112,36.792,424.341,127.504,17.32,102.184,38.002
1999-02-03,1593.069,1948.962,183.276,48.887,219.317,67.867,17.877,95.021,47.0,22.734,77.552,52.069,231.526,20.932,28.348,132.128,136.661,40.861,149.571,64.543,66.662,483.448,97.857,16.095,32.973,49.924,93.796,99.825,46.791,328.43,144.048,101.297,53.32,190.65,72.154,836.309,202.828,46.112,36.792,424.33,127.53,17.322,102.186,38.007
1999-02-04,1593.731,1948.993,183.29,48.888,219.318,67.867,17.877,95.022,47.0,22.734,77.56,52.07,231.531,20.939,28.352,132.129,136.686,40.872,149.572,64.545,66.673,483.459,97.86,16.095,32.975,49.926,93.807,99.827,46.79,328.423,144.048,101.296,53.314,190.639,72.154,836.296,202.759,46.11,36.789,424.324,127.542,17.323,102.188,38.015
1999-02-05,1593.813,1949.009,183.295,48.888,219.318,67.867,17.878,95.026,47.0,22.734,77.576,52.072,231.532,20.94,28.353,132.134,136.703,40.874,149.586,64.546,66.681,483.478,97.865,16.097,32.976,49.929,93.809,99.828,46.789,328.412,144.047,101.296,53.309,190.637,72.154,836.272,202.71,46.109,36.789,424.32,127.55,17.327,102.205,38.024
1999-02-06,1593.883,1949.015,183.3,48.889,219.318,67.867,17.878,95.026,47.0,22.736,77.579,52.073,231.534,20.941,28.354,132.134,136.705,40.885,149.587,64.546,66.682,483.531,97.869,16.097,32.98,49.934,93.812,99.83,46.788,328.406,144.045,101.295,53.308,190.62,72.154,836.228,202.686,46.109,36.789,424.313,127.563,17.332,102.206,38.028
1999-02-07,1594.11,1949.016,183.301,48.889,219.319,67.868,17.878,95.027,47.0,22.736,77.585,52.074,231.534,20.942,28.354,132.135,136.719,40.887,149.592,64.548,66.684,483.553,97.87,16.097,32.986,49.935,93.813,99.838,46.784,328.406,144.045,101.295,53.308,190.619,72.154,836.212,202.678,46.108,36.788,424.312,127.601,17.34,102.227,38.029
1999-02-08,1594.13,1949.019,183.32,48.89,219.319,67.868,17.879,95.027,47.0,22.738,77.59,52.079,231.537,20.943,28.356,132.141,136.722,40.887,149.601,64.549,66.693,483.568,97.875,16.097,32.992,49.943,93.825,99.84,46.784,328.401,144.044,101.295,53.303,190.617,72.154,836.192,202.673,46.108,36.787,424.31,127.613,17.343,102.232,38.032
1999-02-09,1594.254,1949.039,183.324,48.89,219.32,67.869,17.879,95.028,47.0,22.739,77.592,52.079,231.548,20.943,28.359,132.144,136.777,40.89,149.602,64.551,66.7,483.857,97.877,16.097,32.992,49.949,93.83,99.843,46.783,328.393,144.044,101.294,53.302,190.611,72.154,836.139,202.654,46.108,36.787,424.302,127.62,17.347,102.257,38.034
1999-02-10,1594.322,1949.051,183.331,48.89,219.321,67.869,17.88,95.029,47.0,22.739,77.595,52.081,231.562,20.943,28.36,132.147,136.786,40.89,149.61,64.554,66.71,483.921,97.882,16.099,32.993,49.958,93.843,99.85,46.782,328.379,144.043,101.294,53.3,190.608,72.154,836.12,202.643,46.108,36.786,424.302,127.623,17.351,102.278,38.037
1999-02-11,1594.597,1949.068,183.34,48.89,219.322,67.869,17.88,95.031,47.0,22.739,77.612,52.081,231.563,20.943,28.361,132.149,136.793,40.895,149.615,64.561,66.712,483.931,97.883,16.1,32.995,49.959,93.849,99.852,46.781,328.355,144.043,101.294,53.295,190.605,72.153,836.044,202.642,46.108,36.784,424.297,127.625,17.352,102.282,38.039
1999-02-12,1594.703,1949.085,183.357,48.891,219.322,67.869,17.88,95.034,47.0,22.74,77.615,52.083,231.567,20.946,28.362,132.15,136.806,40.898,149.619,64.571,66.721,484.057,97.885,16.1,32.997,49.959,93.871,99.854,46.778,328.345,144.042,101.294,53.285,190.605,72.153,836.044,202.637,46.107,36.782,424.291,127.634,17.353,102.285,38.04
1999-02-13,1594.811,1949.094,183.364,48.891,219.322,67.87,17.881,95.037,47.0,22.74,77.621,52.083,231.569,20.947,28.366,132.151,136.807,40.9,149.644,64.573,66.722,484.213,97.886,16.102,33.0,49.959,93.872,99.854,46.777,328.342,144.04,101.293,53.281,190.601,72.153,836.036,202.615,46.106,36.781,424.29,127.706,17.362,102.288,38.053
1999-02-14,1595.192,1949.094,183.37,48.891,219.323,67.871,17.881,95.037,47.0,22.741,77.625,52.085,231.57,20.947,28.367,132.155,136.815,40.9,149.689,64.575,66.728,484.255,97.887,16.103,33.005,49.995,93.88,99.864,46.777,328.337,144.04,101.292,53.28,190.599,72.153,836.027,202.6,46.106,36.778,424.289,127.714,17.363,102.307,38.054
1999-02-15,1595.281,1949.099,183.414,48.892,219.323,67.871,17.881,95.039,47.0,22.741,77.63,52.098,231.581,20.948,28.367,132.156,136.83,40.906,149.702,64.582,66.738,484.388,97.888,16.103,33.01,49.996,93.89,99.866,46.776,328.334,144.039,101.292,53.28,190.595,72.152,836.024,202.556,46.106,36.778,424.288,127.73,17.367,102.332,38.057
1999-02-16,1595.31,1949.104,183.427,48.893,219.324,67.871,17.882,95.039,47.0,22.741,77.63,52.1,231.59,20.948,28.368,132.159,136.836,40.912,149.709,64.591,66.759,484.562,97.893,16.103,33.013,49.999,93.893,99.872,46.775,328.328,144.038,101.292,53.278,190.594,72.152,836.0,202.548,46.106,36.777,424.282,127.738,17.368,102.347,38.059
1999-02-17,1595.367,1949.155,183.451,48.893,219.324,67.871,17.882,95.042,47.0,22.742,77.635,52.106,231.594,20.95,28.369,132.159,136.84,40.913,149.747,64.612,66.767,484.575,97.897,16.105,33.014,50.002,93.897,99.875,46.775,328.313,144.037,101.291,53.278,190.59,72.152,835.987,202.542,46.106,36.777,424.279,127.741,17.368,102.354,38.065
1999-02-18,1595.757,1949.19,183.454,48.893,219.324,67.871,17.883,95.044,47.0,22.743,77.641,52.106,231.615,20.951,28.369,132.16,136.84,40.915,149.75,64.617,66.777,484.62,97.9,16.105,33.016,50.002,93.906,99.89,46.774,328.312,144.037,101.291,53.267,190.59,72.152,835.972,202.532,46.105,36.777,424.279,127.75,17.368,102.357,38.067
1999-02-19,1596.121,1949.2,183.5,48.894,219.325,67.872,17.883,95.046,47.0,22.743,77.641,52.111,231.624,20.951,28.37,132.16,136.849,40.922,149.753,64.618,66.791,484.656,97.904,16.106,33.023,50.002,93.907,99.89,46.773,328.309,144.033,101.291,53.266,190.585,72.152,835.942,202.521,46.105,36.776,424.278,127.766,17.373,102.376,38.069
1999-02-20,1596.262,1949.213,183.506,48.894,219.326,67.872,17.883,95.046,47.0,22.743,77.662,52.113,231.627,20.952,28.37,132.163,136.869,40.924,149.764,64.625,66.794,484.732,97.911,16.106,33.025,50.032,93.912,99.89,46.772,328.307,144.033,101.29,53.264,190.582,72.152,835.934,202.514,46.105,36.773,424.277,127.78,17.373,102.419,38.072
1999-02-21,1596.286,1949.251,183.514,48.894,219.327,67.872,17.883,95.049,47.0,22.744,77.664,52.116,231.633,20.953,28.371,132.164,136.884,40.932,149.776,64.638,66.796,484.875,97.911,16.106,33.031,50.033,93.926,99.891,46.772,328.306,144.032,101.289,53.264,190.582,72.151,835.909,202.5,46.105,36.773,424.273,127.792,17.374,102.42,38.076
1999-02-22,1596.452,1949.276,183.515,48.894,219.327,67.872,17.883,95.052,47.0,22.746,77.666,52.117,231.634,20.953,28.371,132.166,136.886,40.937,149.859,64.639,66.816,484.912,97.913,16.106,33.035,50.04,93.963,99.894,46.772,328.304,144.032,101.289,53.264,190.58,72.151,835.901,202.475,46.104,36.772,424.269,127.802,17.375,102.431,38.078
1999-02-23,1596.725,1949.287,183.542,48.894,219.327,67.872,17.883,95.052,47.0,22.746,77.669,52.12,231.646,20.954,28.372,132.172,136.941,40.943,149.859,64.65,66.817,484.945,97.914,16.107,33.037,50.042,93.963,99.894,46.769,328.303,144.031,101.288,53.256,190.566,72.151,835.888,202.465,46.104,36.77,424.268,127.83,17.38,102.479,38.078
1999-02-24,1596.775,1949.312,183.549,48.894,219.328,67.872,17.883,95.052,47.0,22.746,77.68,52.124,231.65,20.954,28.373,132.174,136.943,40.947,149.873,64.651,66.819,484.962,97.927,16.107,33.038,50.046,93.982,99.894,46.768,328.294,144.029,101.288,53.255,190.561,72.15,835.888,202.424,46.104,36.77,424.267,127.835,17.381,102.488,38.083
1999-02-25,1596.911,1949.327,183.554,48.894,219.328,67.872,17.883,95.052,47.0,22.747,77.68,52.128,231.651,20.955,28.373,132.175,136.982,40.959,149.886,64.652,66.828,485.038,97.932,16.107,33.038,50.047,93.997,99.897,46.767,328.264,144.029,101.287,53.255,190.558,72.15,835.878,202.423,46.104,36.766,424.265,127.837,17.382,102.494,38.092
1999-02-26,1596.944,1949.328,183.561,48.895,219.329,67.872,17.883,95.053,47.0,22.75,77.69,52.134,231.656,20.956,28.375,132.177,136.994,40.964,149.908,64.662,66.833,485.071,97.938,16.109,33.041,50.05,93.999,99.897,46.764,328.262,144.029,101.287,53.251,190.556,72.15,835.872,202.41,46.103,36.765,424.265,127.848,17.383,102.497,38.093
1999-02-27,1597.149,1949.333,183.578,48.895,219.329,67.872,17.884,95.053,47.0,22.751,77.7,52.14,231.666,20.957,28.376,132.178,137.0,40.968,149.916,64.676,66.852,485.135,97.945,16.109,33.049,50.054,94.0,99.901,46.763,328.258,144.028,101.285,53.248,190.551,72.149,835.864,202.406,46.103,36.762,424.262,127.865,17.384,102.523,38.095
1999-02-28,1597.52,1949.345,183.612,48.895,219.329,67.872,17.884,95.054,47.0,22.751,77.712,52.14,231.669,20.964,28.377,132.179,137.001,40.971,149.927,64.681,66.855,485.14,97.946,16.11,33.049,50.055,94.028,99.902,46.762,328.241,144.028,101.284,53.239,190.548,72.149,835.862,202.399,46.103,36.762,424.257,127.881,17.391,102.524,38.101
1999-03-01,1597.748,1949.363,183.647,48.896,219.329,67.873,17.884,95.054,47.0,22.751,77.716,52.144,231.679,20.968,28.377,132.18,137.007,40.973,149.937,64.682,66.856,485.156,97.963,16.11,33.054,50.06,94.028,99.903,46.762,328.24,144.028,101.284,53.235,190.548,72.149,835.861,202.319,46.103,36.761,424.256,127.884,17.401,102.566,38.102
1999-03-02,1597.853,1949.363,183.66,48.896,219.329,67.873,17.885,95.056,47.0,22.751,77.72,52.145,231.679,20.972,28.38,132.183,137.009,40.978,149.962,64.682,66.867,485.284,97.964,16.11,33.06,50.064,94.035,99.903,46.761,328.23,144.027,101.282,53.234,190.548,72.149,835.861,202.305,46.102,36.761,424.255,127.885,17.405,102.573,38.108
1999-03-03,1598.105,1949.364,183.668,48.896,219.33,67.873,17.885,95.058,47.0,22.751,77.726,52.15,231.683,20.973,28.38,132.187,137.03,40.986,149.967,64.683,66.872,485.498,97.968,16.111,33.07,50.068,94.038,99.905,46.76,328.215,144.026,101.281,53.233,190.544,72.149,835.859,202.3,46.102,36.759,424.255,127.903,17.406,102.589,38.108
1999-03-04,1598.498,1949.367,183.693,48.896,219.33,67.873,17.885,95.058,47.0,22.751,77.745,52.151,231.69,20.973,28.38,132.193,137.078,40.987,149.973,64.686,66.879,485.544,97.969,16.111,33.07,50.07,94.048,99.908,46.759,328.203,144.026,101.281,53.232,190.543,72.149,835.857,202.288,46.102,36.758,424.255,127.919,17.409,102.627,38.111
1999-03-05,1599.08,1949.369,183.695,48.897,219.331,67.873,17.885,95.062,47.0,22.752,77.754,52.153,231.697,20.976,28.381,132.195,137.087,40.993,149.989,64.692,66.88,485.596,97.969,16.111,33.074,50.073,94.053,99.912,46.758,328.197,144.026,101.281,53.231,190.541,72.149,835.842,202.284,46.102,36.756,424.24,127.919,17.414,102.649,38.117
1999-03-06,1599.201,1949.373,183.708,48.897,219.334,67.874,17.885,95.062,47.0,22.752,77.779,52.158,231.699,20.979,28.383,132.196,137.1,41.015,150.029,64.7,66.892,485.659,97.974,16.111,33.076,50.073,94.061,99.913,46.757,328.192,144.026,101.28,53.23,190.537,72.148,835.832,202.277,46.1,36.756,424.239,127.927,17.415,102.684,38.121
1999-03-07,1599.55,1949.384,183.708,48.898,219.334,67.874,17.885,95.062,47.0,22.752,77.782,52.159,231.706,20.984,28.385,132.198,137.108,41.019,150.08,64.713,66.906,485.762,97.978,16.111,33.077,50.077,94.074,99.916,46.756,328.185,144.023,101.28,53.226,190.53,72.148,835.827,202.249,46.1,36.754,424.234,127.934,17.417,102.688,38.124
1999-03-08,1599.714,1949.385,183.709,48.898,219.334,67.874,17.886,95.063,47.0,22.753,77.808,52.159,231.71,20.985,28.386,132.199,137.12,41.024,150.085,64.716,66.914,485.832,97.98,16.112,33.078,50.079,94.08,99.916,46.755,328.175,144.023,101.28,53.22,190.512,72.148,835.821,202.245,46.1,36.754,424.231,127.959,17.417,102.699,38.124
1999-03-09,1599.758,1949.409,183.729,48.898,219.335,67.874,17.887,95.064,47.0,22.753,77.813,52.161,231.719,20.985,28.386,132.204,137.122,41.024,150.088,64.72,66.917,485.846,97.98,16.113,33.084,50.08,94.082,99.917,46.755,328.174,144.023,101.279,53.218,190.511,72.148,835.811,202.221,46.1,36.754,424.231,127.963,17.42,102.71,38.133
1999-03-10,1600.034,1949.413,183.738,48.898,219.335,67.875,17.887,95.066,47.0,22.754,77.84,52.163,231.719,20.986,28.387,132.207,137.156,41.039,150.092,64.721,66.924,485.868,97.981,16.113,33.085,50.089,94.082,99.925,46.755,328.161,144.022,101.278,53.216,190.509,72.147,835.808,202.207,46.1,36.753,424.223,127.973,17.421,102.715,38.138
